Maquina,timestamp,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_lb_h,velocidad_chum_lb_h,envolvente_chum_lb_h,desbalance_lado_a,desalineacion_rad_lado_a,soltura_lado_a,rodamiento_chum_lado_a,desalineacion_ang_lado_a,desbalance_lado_b,desalineacion_lado_b,soltura_lado_b,rodamiento_chum_lado_b,corriente_motor_a,corriente_motor_b,temp_chum_lado_a,temp_chum_lado_b
DESFIBRADORA,2025-07-19 12:17:01-05:00,0.209424,1.393,0.311608,0.157488,1.94982,0.306979,0.10069,1.72175,0.0803264,0.47796768,0.8914937,1.0102633,0.32917684,0.47696835,1.2780983,0.032101832,1.0350233,0.22889233,112.0,113.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:17:11-05:00,0.225184,1.45363,0.338044,0.154912,1.93113,0.26968,0.0976275,1.71068,0.0784459,0.479743,0.842384,1.032839,0.34765825,0.438695,1.2768775,0.0320191,1.075471,0.2545485,113.0,115.0,55.5,54.0
DESFIBRADORA,2025-07-19 12:17:21-05:00,0.244824,1.66414,0.389845,0.188749,2.13487,0.367569,0.119603,1.87882,0.0894068,0.48151833,0.79327434,1.0554147,0.36613968,0.40042168,1.2756567,0.031936366,1.1159186,0.28020465,135.0,136.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:17:31-05:00,0.229947,1.6854,0.412909,0.196048,2.34336,0.409645,0.133519,2.07305,0.092147,0.48329368,0.7441647,1.0779903,0.38462108,0.36214834,1.2744359,0.03185363,1.1563663,0.30586082,128.0,129.0,55.0,53.5
DESFIBRADORA,2025-07-19 12:17:41-05:00,0.248275,1.87465,0.353991,0.194572,2.40469,0.380181,0.167369,2.43306,0.0948873,0.485069,0.695055,1.1005659,0.40310252,0.323875,1.273215,0.0317709,1.1968141,0.33151698,122.0,123.0,55.0,53.0
DESFIBRADORA,2025-07-19 12:17:51-05:00,0.224917,1.54524,0.307434,0.189151,2.13803,0.327641,0.103135,1.74678,0.136743,0.48684433,0.6459453,1.1231416,0.42158392,0.28560168,1.2719941,0.03168817,1.2372617,0.35717317,116.0,118.0,56.0,53.5
DESFIBRADORA,2025-07-19 12:18:01-05:00,0.232408,1.58094,0.599243,0.177801,2.05959,0.327694,0.117051,1.88304,0.1066,0.4886197,0.5968357,1.1457173,0.44006532,0.24732834,1.2707733,0.031605434,1.2777094,0.38282934,120.0,121.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:18:11-05:00,0.226228,1.56125,0.3983,0.195967,2.37705,0.343848,0.128952,2.03774,0.114982,0.490395,0.54772604,1.168293,0.45854676,0.209055,1.2695525,0.0315227,1.318157,0.4084855,126.0,125.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:18:21-05:00,0.258336,2.02191,0.549047,0.205413,2.70821,0.288302,0.143997,2.23988,0.101872,0.49217033,0.49861634,1.1908686,0.47702816,0.17078167,1.2683316,0.031439967,1.3586047,0.43414167,147.0,146.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:18:31-05:00,0.233586,1.66913,0.357202,0.192103,2.37205,0.349,0.123552,1.98555,0.0970365,0.4939457,0.44950667,1.2134444,0.4955096,0.13250834,1.2671108,0.031357236,1.3990523,0.45979783,148.0,148.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:18:41-05:00,0.215017,1.52266,0.322846,0.183651,2.40154,0.317068,0.108132,1.84219,0.0837651,0.495721,0.400397,1.23602,0.513991,0.094235,1.26589,0.0312745,1.4395,0.485454,113.0,112.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:18:51-05:00,0.251887,1.77675,0.606039,0.197255,2.51762,0.301827,0.151599,2.31024,0.106278,0.49625543,0.3897371,1.2038298,0.4978229,0.09798917,1.2654042,0.031459074,1.3887845,0.4582624,133.0,134.0,55.0,53.0
DESFIBRADORA,2025-07-19 12:19:01-05:00,0.235271,1.57569,0.408093,0.20128,2.32941,0.349644,0.12331,1.96842,0.105741,0.49678984,0.37907717,1.1716394,0.48165482,0.10174333,1.2649183,0.03164365,1.3380692,0.43107083,149.0,148.0,55.0,53.0
DESFIBRADORA,2025-07-19 12:19:11-05:00,0.211726,1.32186,0.333014,0.161217,1.88085,0.321254,0.11157,1.79264,0.0961231,0.49732426,0.36841726,1.1394492,0.46548676,0.1054975,1.2644324,0.031828225,1.2873538,0.40387926,105.0,104.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:19:21-05:00,0.220716,1.48697,0.307327,0.181557,2.30993,0.301236,0.143835,2.21563,0.0828517,0.49785867,0.35775733,1.107259,0.44931868,0.10925167,1.2639467,0.0320128,1.2366383,0.37668765,131.0,130.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:19:31-05:00,0.213224,1.33735,0.36175,0.16806,2.10618,0.280896,0.118717,1.90544,0.0784459,0.4983931,0.34709743,1.0750687,0.4331506,0.11300583,1.2634609,0.032197375,1.1859229,0.34949607,105.0,105.0,55.5,53.0
DESFIBRADORA,2025-07-19 12:19:41-05:00,0.201451,1.12211,0.280678,0.148176,1.80846,0.274134,0.0924963,1.61606,0.0801115,0.49892753,0.33643752,1.0428785,0.4169825,0.11676,1.262975,0.03238195,1.1352074,0.3223045,96.0,97.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:19:51-05:00,0.204073,1.17409,0.304223,0.159795,1.89032,0.288946,0.0937589,1.62371,0.0891919,0.49946195,0.3257776,1.0106882,0.4008144,0.12051417,1.2624891,0.032566525,1.0844921,0.2951129,98.0,99.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:20:01-05:00,0.20121,1.1145,0.30128,0.144929,1.69184,0.300861,0.0888964,1.58128,0.0820458,0.49999636,0.3151177,0.978498,0.38464633,0.12426833,1.2620033,0.0327511,1.0337766,0.26792133,95.0,95.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:20:11-05:00,0.19436,0.946776,0.262162,0.133901,1.61603,0.237747,0.0849203,1.51934,0.0771026,0.5005308,0.30445775,0.9463077,0.36847824,0.12802249,1.2615175,0.032935675,0.9830612,0.24072975,89.0,88.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:20:21-05:00,0.200006,1.12054,0.280303,0.153194,1.86058,0.394081,0.0931679,1.65823,0.0846786,0.5010652,0.29379785,0.91411746,0.35231018,0.13177666,1.2610316,0.03312025,0.9323458,0.21353817,96.0,97.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:20:31-05:00,0.196287,1.19141,0.29823,0.159929,1.87453,0.360593,0.100207,1.69328,0.0826906,0.5015996,0.28313792,0.88192725,0.3361421,0.13553083,1.2605457,0.033304825,0.8816304,0.18634658,98.0,100.0,55.5,54.0
DESFIBRADORA,2025-07-19 12:20:41-05:00,0.213599,1.31399,0.282979,0.164196,1.95034,0.318732,0.140558,2.14605,0.0731803,0.502134,0.272478,0.849737,0.319974,0.139285,1.26006,0.0334894,0.830915,0.159155,97.0,97.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:20:51-05:00,0.206053,1.23367,0.289186,0.162505,1.97746,0.279018,0.102866,1.72807,0.0846248,0.50048685,0.27974278,0.87367725,0.34163475,0.14172167,1.2639408,0.032940667,0.8491229,0.17672916,96.0,97.0,55.0,53.0
DESFIBRADORA,2025-07-19 12:21:01-05:00,0.20996,1.15178,0.285922,0.14399,1.77529,0.293884,0.0858069,1.56704,0.0995081,0.49883968,0.2870075,0.89761746,0.3632955,0.14415833,1.2678217,0.03239193,0.8673308,0.19430333,91.0,91.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:21:11-05:00,0.211458,1.45521,0.316906,0.173346,2.17357,0.308642,0.0989976,1.71542,0.127286,0.4971925,0.29427224,0.9215577,0.38495624,0.146595,1.2717025,0.0318432,0.8855387,0.2118775,111.0,110.0,56.0,53.5
DESFIBRADORA,2025-07-19 12:21:21-05:00,0.212261,1.22081,0.300263,0.151987,1.79319,0.343204,0.0951559,1.68722,0.106493,0.49554536,0.301537,0.945498,0.40661702,0.14903167,1.2755833,0.031294465,0.90374666,0.22945167,98.0,97.0,55.0,53.0
DESFIBRADORA,2025-07-19 12:21:31-05:00,0.218789,1.32291,0.360359,0.173132,2.07986,0.355709,0.104908,1.73677,0.0888695,0.49389818,0.30880177,0.96943825,0.42827776,0.15146834,1.2794641,0.030745732,0.9219546,0.24702583,111.0,110.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:21:41-05:00,0.224756,1.30139,0.362499,0.186575,2.17778,0.326997,0.119039,1.88673,0.0843562,0.492251,0.3160665,0.9933785,0.4499385,0.153905,1.283345,0.030196998,0.9401625,0.2646,114.0,116.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:21:51-05:00,0.240864,1.69249,0.464389,0.19213,2.46076,0.364349,0.154313,2.2968,0.0873113,0.49060383,0.32333124,1.0173187,0.47159925,0.15634166,1.2872258,0.029648267,0.9583704,0.28217417,174.0,174.0,56.0,54.5
DESFIBRADORA,2025-07-19 12:22:01-05:00,0.239392,1.59275,0.394233,0.191647,2.32019,0.339018,0.128442,2.00717,0.08758,0.48895666,0.330596,1.041259,0.49326,0.15877832,1.2911067,0.029099533,0.9765783,0.29974833,142.0,142.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:22:11-05:00,0.256998,1.7295,0.445231,0.200824,2.4068,0.337247,0.1833,2.61411,0.12143,0.48730952,0.33786076,1.0651993,0.5149208,0.16121499,1.2949874,0.0285508,0.99478626,0.3173225,154.0,155.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:22:21-05:00,0.235271,1.58566,0.343823,0.199321,2.47682,0.329412,0.144453,2.18638,0.103806,0.48566234,0.3451255,1.0891395,0.5365815,0.16365166,1.2988683,0.028002067,1.0129942,0.33489668,114.0,115.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:22:31-05:00,0.214107,1.38381,0.318565,0.165135,1.96982,0.262327,0.11732,1.8941,0.0726968,0.48401517,0.35239023,1.1130798,0.55824226,0.16608833,1.3027492,0.027453333,1.0312021,0.35247084,101.0,100.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:22:41-05:00,0.215686,1.28617,0.432655,0.165887,1.98009,0.303329,0.0985141,1.72227,0.134325,0.482368,0.359655,1.13702,0.579903,0.168525,1.30663,0.0269046,1.04941,0.370045,103.0,102.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:22:51-05:00,0.197812,0.988248,0.262108,0.13916,1.68737,0.255297,0.0774787,1.49325,0.0915023,0.48368257,0.41113657,1.1507791,0.5680968,0.19912508,1.3081825,0.026786467,1.1024308,0.3568929,96.0,97.0,56.0,54.5
DESFIBRADORA,2025-07-19 12:23:01-05:00,0.215472,1.40875,0.322632,0.168436,2.048,0.322328,0.0931679,1.66693,0.0873651,0.48499715,0.46261817,1.1645384,0.5562907,0.22972517,1.3097351,0.026668333,1.1554517,0.34374085,112.0,113.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:23:11-05:00,0.20509,1.14495,0.341201,0.143856,1.79661,0.275046,0.102007,1.7568,0.0767265,0.48631173,0.5140997,1.1782975,0.5444845,0.26032525,1.3112875,0.0265502,1.2084725,0.33058876,98.0,100.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:23:21-05:00,0.219164,1.50691,0.438488,0.15526,1.85531,0.336389,0.0937858,1.64321,0.105311,0.4876263,0.5655813,1.1920567,0.53267837,0.29092532,1.31284,0.026432067,1.2614933,0.31743667,118.0,119.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:23:31-05:00,0.215338,1.41505,0.312786,0.165323,1.93349,0.406478,0.0995618,1.69829,0.0930067,0.4889409,0.6170629,1.2058158,0.5208722,0.32152542,1.3143926,0.026313933,1.3145142,0.30428457,113.0,113.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:23:41-05:00,0.227833,1.49169,0.330177,0.18569,2.20858,0.32646,0.151492,2.29048,0.0995081,0.49025548,0.6685445,1.2195749,0.509066,0.3521255,1.315945,0.0261958,1.367535,0.2911325,126.0,128.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:23:51-05:00,0.216167,1.5056,0.310645,0.171575,2.10987,0.278642,0.104371,1.79765,0.0899441,0.4915701,0.7200261,1.2333342,0.49725983,0.3827256,1.3174975,0.026077667,1.4205558,0.27798042,130.0,129.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:24:01-05:00,0.228663,1.55495,0.348265,0.196745,2.34704,0.320664,0.113048,1.86959,0.0885471,0.49288467,0.7715076,1.2470933,0.48545367,0.41332567,1.3190501,0.025959533,1.4735767,0.26482832,114.0,115.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:24:11-05:00,0.233452,1.68698,0.314873,0.191701,2.24701,0.386514,0.124707,1.99557,0.0884397,0.49419925,0.8229892,1.2608525,0.4736475,0.44392577,1.3206025,0.0258414,1.5265975,0.25167626,149.0,148.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:24:21-05:00,0.229947,1.47384,0.324719,0.187917,2.19305,0.345351,0.194664,2.7841,0.0835502,0.49551383,0.87447083,1.2746117,0.46184134,0.47452584,1.322155,0.025723267,1.5796183,0.23852417,141.0,138.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:24:31-05:00,0.214107,1.2901,0.393484,0.176781,2.04327,0.325655,0.113693,1.83402,0.0831741,0.4968284,0.9259524,1.2883708,0.45003515,0.50512594,1.3237076,0.025605133,1.6326392,0.22537208,118.0,117.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:24:41-05:00,0.215632,1.30953,0.34393,0.175681,2.12355,0.337569,0.119415,1.90834,0.0914485,0.498143,0.977434,1.30213,0.438229,0.535726,1.32526,0.025487,1.68566,0.21222,111.0,110.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:24:51-05:00,0.221064,1.49825,0.361322,0.177049,2.15146,0.335315,0.117508,1.9194,0.0912874,0.49761456,0.94824195,1.2843308,0.43556342,0.5145272,1.3235426,0.026162991,1.661925,0.19952878,110.0,108.0,55.5,54.0
DESFIBRADORA,2025-07-19 12:25:01-05:00,0.213706,1.20138,0.433084,0.160037,1.90717,0.298285,0.100341,1.74046,0.0881173,0.49708617,0.91905,1.2665317,0.43289784,0.49332833,1.321825,0.026838984,1.63819,0.18683758,107.0,106.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:25:11-05:00,0.21293,1.43814,0.285922,0.165994,2.1175,0.25637,0.120436,1.95156,0.0940276,0.49655774,0.889858,1.2487324,0.43023226,0.47212952,1.3201075,0.027514976,1.614455,0.17414637,103.0,102.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:25:21-05:00,0.208916,1.25257,0.340827,0.160976,1.92191,0.312828,0.101174,1.74283,0.0882247,0.49602932,0.860666,1.2309333,0.42756668,0.45093068,1.31839,0.028190967,1.59072,0.16145517,101.0,101.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:25:31-05:00,0.207846,1.25651,0.304812,0.156173,1.88374,0.287819,0.0871501,1.57205,0.0831741,0.49550092,0.83147395,1.2131342,0.4249011,0.42973185,1.3166726,0.028866958,1.566985,0.14876395,98.0,99.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:25:41-05:00,0.216328,1.33578,0.351957,0.163606,2.01273,0.356675,0.09255,1.65322,0.0942425,0.4949725,0.802282,1.1953349,0.4222355,0.408533,1.314955,0.029542949,1.5432501,0.13607275,98.0,100.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:25:51-05:00,0.20204,1.26044,0.265319,0.153865,1.93639,0.253687,0.0912874,1.64769,0.0818846,0.49444407,0.77309,1.1775358,0.4195699,0.38733417,1.3132374,0.030218942,1.519515,0.12338154,101.0,102.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:26:01-05:00,0.208274,1.30323,0.342592,0.165511,2.01247,0.347712,0.106708,1.81082,0.0801115,0.49391568,0.743898,1.1597366,0.41690433,0.36613533,1.31152,0.030894933,1.49578,0.11069033,98.0,97.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:26:11-05:00,0.207659,1.25336,0.322257,0.150484,1.87716,0.26324,0.0881441,1.59788,0.0753833,0.49338725,0.71470594,1.1419375,0.41423875,0.3449365,1.3098025,0.031570926,1.4720451,0.097999126,105.0,104.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:26:21-05:00,0.210682,1.35677,0.304009,0.16382,2.04827,0.321254,0.0945918,1.69882,0.0797354,0.49285883,0.685514,1.1241384,0.41157317,0.32373768,1.308085,0.032246917,1.44831,0.08530792,99.0,97.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:26:31-05:00,0.204394,1.22238,0.337937,0.149276,1.87716,0.278857,0.0992394,1.71806,0.0973589,0.49233043,0.656322,1.1063391,0.4089076,0.30253884,1.3063674,0.03292291,1.4245751,0.07261671,98.0,97.0,55.5,54.0
DESFIBRADORA,2025-07-19 12:26:41-05:00,0.21515,1.40822,0.340666,0.163659,2.03274,0.298714,0.147838,2.24831,0.0754907,0.491802,0.62713,1.08854,0.406242,0.28134,1.30465,0.0335989,1.40084,0.0599255,101.0,102.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:26:51-05:00,0.230536,1.81559,0.361483,0.191835,2.38574,0.370789,0.123176,1.99478,0.0896755,0.49345785,0.5913974,1.0952517,0.4219236,0.26772308,1.3057683,0.034435883,1.3792242,0.08308671,120.0,121.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:27:01-05:00,0.246991,1.64629,0.568151,0.204688,2.26781,0.429609,0.143298,2.17267,0.101066,0.49511367,0.55566484,1.1019633,0.43760517,0.25410616,1.3068867,0.035272866,1.3576083,0.10624792,174.0,174.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:27:11-05:00,0.253011,1.75995,0.503186,0.214644,2.45813,0.426657,0.17422,2.52688,0.0992931,0.49676952,0.5199322,1.108675,0.45328677,0.24048924,1.308005,0.03610985,1.3359926,0.12940912,163.0,163.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:27:21-05:00,0.247339,1.45626,0.392253,0.219232,2.39838,0.367838,0.15391,2.23724,0.116218,0.49842533,0.48419964,1.1153866,0.46896836,0.22687234,1.3091233,0.036946833,1.3143767,0.15257034,183.0,188.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:27:31-05:00,0.259299,1.79696,0.625732,0.238579,2.82719,0.441792,0.136206,2.0828,0.104666,0.5000812,0.44846708,1.1220983,0.48464993,0.21325542,1.3102417,0.037783816,1.2927608,0.17573154,169.0,170.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:27:41-05:00,0.237733,1.48565,0.404828,0.190171,2.15488,0.357051,0.118045,1.85088,0.097735,0.501737,0.41273448,1.1288099,0.5003315,0.1996385,1.31136,0.0386208,1.2711451,0.19889274,138.0,136.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:27:51-05:00,0.239526,1.60377,0.334351,0.201441,2.33757,0.345995,0.111248,1.8016,0.0916635,0.5033929,0.3770019,1.1355217,0.5160131,0.18602158,1.3124783,0.039457783,1.2495292,0.22205395,137.0,138.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:28:01-05:00,0.238857,1.55574,0.39937,0.200851,2.40154,0.325118,0.12417,1.91071,0.0865054,0.5050487,0.3412693,1.1422334,0.5316947,0.17240466,1.3135967,0.040294766,1.2279134,0.24521516,137.0,138.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:28:11-05:00,0.22307,1.48198,0.360198,0.169938,2.07643,0.300753,0.108454,1.85457,0.102786,0.5067045,0.30553675,1.148945,0.5473763,0.15878776,1.314715,0.04113175,1.2062975,0.26837638,119.0,120.0,55.5,54.0
DESFIBRADORA,2025-07-19 12:28:21-05:00,0.196153,1.01003,0.281587,0.145654,1.73896,0.32968,0.0793324,1.48297,0.0939201,0.5083603,0.26980415,1.1556567,0.56305784,0.14517084,1.3158333,0.041968733,1.1846817,0.29153758,94.0,95.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:28:31-05:00,0.208568,1.24338,0.336867,0.155126,1.98061,0.317337,0.0966335,1.69038,0.0811861,0.5100162,0.23407158,1.1623683,0.57873946,0.13155392,1.3169518,0.042805716,1.1630659,0.3146988,98.0,97.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:28:41-05:00,0.207364,1.17356,0.263874,0.162505,1.93507,0.335745,0.101577,1.73624,0.0957469,0.511672,0.198339,1.16908,0.594421,0.117937,1.31807,0.0436427,1.14145,0.33786,113.0,114.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:28:51-05:00,0.210334,1.24364,0.310056,0.153248,1.88874,0.320825,0.0944574,1.65612,0.0914485,0.50960034,0.24467942,1.16986,0.587017,0.13176233,1.3177675,0.04280856,1.1148968,0.32769525,86.0,88.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:29:01-05:00,0.195859,1.0229,0.262697,0.141978,1.67894,0.26603,0.0852696,1.53331,0.0859681,0.50752866,0.29101983,1.17064,0.57961303,0.14558767,1.3174651,0.041974418,1.0883435,0.31753048,89.0,88.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:29:11-05:00,0.200434,1.21425,0.285494,0.151745,1.88559,0.295494,0.0991051,1.70989,0.0764041,0.50545704,0.33736023,1.17142,0.572209,0.15941301,1.3171625,0.041140273,1.0617902,0.30736575,89.0,90.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:29:21-05:00,0.215739,1.27409,0.31011,0.162908,1.85242,0.33773,0.107514,1.80924,0.0853233,0.50338537,0.38370067,1.1722,0.56480503,0.17323834,1.3168601,0.040306132,1.0352371,0.29720098,98.0,100.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:29:31-05:00,0.21895,1.51899,0.340345,0.169777,2.16225,0.369126,0.099911,1.76866,0.142546,0.5013137,0.43004107,1.17298,0.557401,0.18706366,1.3165575,0.03947199,1.0086838,0.28703624,117.0,118.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:29:41-05:00,0.22877,1.68724,0.33676,0.189554,2.37337,0.337999,0.129785,2.04195,0.0927918,0.499242,0.47638148,1.1737599,0.549997,0.200889,1.3162551,0.03863785,0.9821305,0.2768715,113.0,112.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:29:51-05:00,0.236021,1.78357,0.324773,0.194894,2.43339,0.319322,0.123821,1.99214,0.0902665,0.49717033,0.5227219,1.17454,0.542593,0.21471435,1.3159525,0.03780371,0.95557725,0.26670673,118.0,119.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:30:01-05:00,0.233987,1.5119,0.328251,0.183812,2.20805,0.368052,0.123096,1.94787,0.0827443,0.49509868,0.5690623,1.17532,0.535189,0.22853968,1.31565,0.03696957,0.92902404,0.256542,120.0,119.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:30:11-05:00,0.241399,1.51741,0.519026,0.203803,2.3681,0.346424,0.153238,2.28916,0.10977,0.493027,0.61540276,1.1761,0.527785,0.242365,1.3153476,0.036135428,0.90247077,0.24637724,129.0,133.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:30:21-05:00,0.253787,1.84184,0.407558,0.186978,2.35784,0.317444,0.106278,1.81952,0.0935977,0.49095532,0.66174316,1.17688,0.520381,0.25619036,1.315045,0.035301283,0.8759175,0.23621249,131.0,132.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:30:31-05:00,0.23198,1.47935,0.322686,0.17391,2.0967,0.335476,0.105338,1.77235,0.0912874,0.48888367,0.70808357,1.17766,0.512977,0.2700157,1.3147426,0.034467142,0.8493643,0.22604775,116.0,115.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:30:41-05:00,0.242844,1.63527,0.425271,0.191083,2.21569,0.364886,0.158987,2.34266,0.113532,0.486812,0.754424,1.17844,0.505573,0.283841,1.31444,0.033633,0.822811,0.215883,131.0,131.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:30:51-05:00,0.216274,1.44864,0.287902,0.173132,2.1862,0.311111,0.104827,1.79765,0.0872576,0.48599625,0.7666049,1.1758175,0.49498388,0.2921126,1.3158075,0.034256686,0.87797594,0.21577717,147.0,148.0,56.0,54.5
DESFIBRADORA,2025-07-19 12:31:01-05:00,0.241024,1.63133,0.365817,0.185878,2.34625,0.341594,0.156999,2.33185,0.109341,0.4851805,0.7787858,1.173195,0.48439482,0.30038416,1.317175,0.034880366,0.9331408,0.21567133,113.0,118.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:31:11-05:00,0.23792,1.6833,0.386902,0.202461,2.5321,0.342721,0.140074,2.17267,0.0858069,0.48436475,0.79096675,1.1705725,0.47380573,0.30865577,1.3185425,0.03550405,0.98830575,0.2155655,129.0,130.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:31:21-05:00,0.225291,1.30979,0.350566,0.170046,1.9872,0.405512,0.0968484,1.66851,0.0884934,0.483549,0.8031477,1.16795,0.46321666,0.31692734,1.31991,0.036127735,1.0434706,0.21545967,120.0,120.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:31:31-05:00,0.234683,1.57989,0.412213,0.185207,2.2407,0.326299,0.160304,2.37534,0.0869352,0.48273325,0.8153286,1.1653275,0.45262757,0.32519892,1.3212775,0.036751416,1.0986356,0.21535383,124.0,125.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:31:41-05:00,0.232275,1.69144,0.371971,0.164303,2.02194,0.298177,0.0964992,1.69486,0.0774787,0.4819175,0.8275095,1.162705,0.44203848,0.33347052,1.322645,0.0373751,1.1538005,0.215248,118.0,119.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:31:51-05:00,0.244101,1.77334,0.557556,0.195779,2.39811,0.337677,0.112887,1.858,0.103753,0.48110175,0.8396904,1.1600825,0.4314494,0.3417421,1.3240125,0.037998784,1.2089654,0.21514218,129.0,130.0,55.0,54.5
DESFIBRADORA,2025-07-19 12:32:01-05:00,0.248998,1.8547,0.467439,0.201066,2.4992,0.379108,0.12374,2.01296,0.100529,0.480286,0.8518713,1.15746,0.42086032,0.35001367,1.32538,0.038622465,1.2641304,0.21503633,154.0,155.0,56.0,55.0
DESFIBRADORA,2025-07-19 12:32:11-05:00,0.225211,1.40901,0.453686,0.171414,1.99246,0.342721,0.108212,1.83217,0.12014,0.47947025,0.86405224,1.1548375,0.41027126,0.35828525,1.3267475,0.03924615,1.3192952,0.2149305,116.0,116.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:32:21-05:00,0.228341,1.38302,0.335261,0.167416,2.00273,0.282453,0.0966066,1.69486,0.0916097,0.4786545,0.87623316,1.152215,0.39968216,0.36655682,1.328115,0.039869834,1.3744601,0.21482468,135.0,134.0,56.0,54.0
DESFIBRADORA,2025-07-19 12:32:31-05:00,0.221813,1.39877,0.301227,0.16696,2.03642,0.335423,0.103054,1.80951,0.0818846,0.47783875,0.8884141,1.1495925,0.3890931,0.37482843,1.3294826,0.040493514,1.429625,0.21471883,105.0,106.0,55.5,55.0
DESFIBRADORA,2025-07-19 12:32:41-05:00,0.264436,1.92663,0.452027,0.205627,2.54474,0.363276,0.155602,2.31235,0.100421,0.477023,0.900595,1.14697,0.378504,0.3831,1.33085,0.0411172,1.48479,0.214613,137.0,138.0,55.0,55.0
DESFIBRADORA,2025-07-19 12:32:51-05:00,0.235271,1.52161,0.395892,0.194787,2.29808,0.315136,0.162426,2.37903,0.0932216,0.47836584,0.89653265,1.1493875,0.37922543,0.38527092,1.3310384,0.040108673,1.4553683,0.21302526,117.0,118.0,55.0,54.0
DESFIBRADORA,2025-07-19 12:33:01-05:00,0.244288,1.9051,0.405203,0.214644,2.65872,0.337194,0.146253,2.22591,0.114338,0.47970867,0.89247036,1.151805,0.37994683,0.38744184,1.3312267,0.039100148,1.4259466,0.21143751,138.0,138.0,55.0,54.0
